item,issn,label,publisher,homepage_url,http_status,final_url,category
4911,2051-2864,"JOURNAL OF LANGUAGE LITERATURE  AND CULTURE / ROUTLEDGE JOURNALS, TAYLOR &  FRAN","ROUTLEDGE JOURNALS, TAYLOR &  FRANCIS LTD",https://www.tandfonline.com/toc/yjli20/current,200,https://www.tandfonline.com/action/cookieAbsent,WORKING
4912,1612-1112,CHROMATOGRAPHIA / SPRINGER HEIDELBERG,SPRINGER HEIDELBERG,http://www.springer.com/journal/10337,200,https://idp.springer.com/authorize?response_type=cookie&client_id=springerlink&redirect_uri=https%3A%2F%2Fwww.springer.com%2Fjournal%2F10337,WORKING
4913,1528-3984,GERIATRIC NURSING / MOSBY-ELSEVIER,MOSBY-ELSEVIER,http://www.journals.elsevierhealth.com/periodicals/ymgn/aims,ERROR,[WinError 10061] No connection could be made because the target machine actively refused it,BROKEN_NET
4914,1878-3279,IMMUNOBIOLOGY / ELSEVIER GMBH,ELSEVIER GMBH,https://www.journals.elsevier.com/immunobiology,403,https://www.journals.elsevier.com/immunobiology,BROKEN_403
4915,1466-4356,"ETHNIC AND RACIAL STUDIES / ROUTLEDGE JOURNALS, TAYLOR &  FRANCIS LT","ROUTLEDGE JOURNALS, TAYLOR &  FRANCIS LTD",http://www.tandfonline.com/rers,200,https://www.tandfonline.com/action/cookieAbsent,WORKING
4916,2157-6009,"JOURNAL OF BIOLOGICAL EDUCATION / ROUTLEDGE JOURNALS, TAYLOR &  FRANCIS LT","ROUTLEDGE JOURNALS, TAYLOR &  FRANCIS LTD",https://www.tandfonline.com/toc/rjbe20/current,403,https://www.tandfonline.com/toc/rjbe20/current,BROKEN_403
4917,1464-0600,"COGNITION & EMOTION / ROUTLEDGE JOURNALS, TAYLOR &  FRANCIS LT","ROUTLEDGE JOURNALS, TAYLOR &  FRANCIS LTD",https://www.tandfonline.com/toc/pcem20/current,403,https://www.tandfonline.com/toc/pcem20/current,BROKEN_403
4918,1348-9585,JOURNAL OF OCCUPATIONAL HEALTH / OXFORD UNIV PRESS,OXFORD UNIV PRESS,https://onlinelibrary.wiley.com/journal/13489585,403,https://onlinelibrary.wiley.com/journal/13489585,BROKEN_403
4919,1365-2443,GENES TO CELLS / WILEY,WILEY,http://onlinelibrary.wiley.com/journal/10.1111/%28ISSN%291365-2443,403,http://onlinelibrary.wiley.com/journal/10.1111/%28ISSN%291365-2443,BROKEN_403
4920,1525-755X,JOURNAL OF HYDROMETEOROLOGY / AMER METEOROLOGICAL SOC,AMER METEOROLOGICAL SOC,http://www.ametsoc.org/pubs/journals/jhm/,200,https://www.ametsoc.org/ams/publications/journals/journal-of-hydrometeorology/,WORKING
4921,1573-2657,JOURNAL OF MUSCLE RESEARCH AND  CELL MOTILITY / SPRINGER,SPRINGER,https://www.springer.com/journal/10974,200,https://idp.springer.com/authorize?response_type=cookie&client_id=springerlink&redirect_uri=https%3A%2F%2Fwww.springer.com%2Fjournal%2F10974,WORKING
4922,1475-4983,PALAEONTOLOGY / WILEY,WILEY,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1475-4983,200,https://onlinelibrary.wiley.com/action/cookieAbsent,WORKING
4923,1751-6765,EUROPEAN JOURNAL OF  INTERNATIONAL MANAGEMENT / INDERSCIENCE ENTERPRISES LTD,INDERSCIENCE ENTERPRISES LTD,http://www.inderscience.com/browse/index.php?journalID=216,200,http://www.inderscience.com/browse/index.php?journalID=216,WORKING
4924,2374-3743,Journal of Patient Experience SAGE Publications In / Unknown,Unknown,https://us.sagepub.com/en-us/nam/journal-of-patient-experience/journal202526,500,https://us.sagepub.com/en-us/nam/journal-of-patient-experience/journal202526,BROKEN_500
4925,1745-2767,VIRTUAL AND PHYSICAL PROTOTYPING / TAYLOR & FRANCIS LTD,TAYLOR & FRANCIS LTD,https://www.tandfonline.com/toc/nvpp20/current,403,https://www.tandfonline.com/toc/nvpp20/current,BROKEN_403
4926,2049-7768,Behaviour Change Cambridge University Press / Unknown,Unknown,http://journals.cambridge.org/BEC,200,https://www.cambridge.org/core/journals/behaviour-change,WORKING
4927,1742-1713,RENEWABLE AGRICULTURE AND FOOD  SYSTEMS / CAMBRIDGE UNIV PRESS,CAMBRIDGE UNIV PRESS,http://journals.cambridge.org/action/displayJournal?jid=RAF,200,https://www.cambridge.org/core/journals/renewable-agriculture-and-food-systems,WORKING
4928,1755-165X,BEN JONSON JOURNAL / EDINBURGH UNIV PRESS,EDINBURGH UNIV PRESS,http://www.euppublishing.com/journal/bjj,403,http://www.euppublishing.com/journal/bjj,BROKEN_403
4929,1949-1255,"INTERNATIONAL JOURNAL OF  HOUSING POLICY / ROUTLEDGE JOURNALS, TAYLOR &  FRANCIS","ROUTLEDGE JOURNALS, TAYLOR &  FRANCIS LTD",https://www.tandfonline.com/toc/reuj20/current,200,https://www.tandfonline.com/action/cookieAbsent,WORKING
4930,2049-3169,INTERNATIONAL JOURNAL OF ORAL  SCIENCE / SPRINGERNATURE,SPRINGERNATURE,https://www.nature.com/ijos/,200,https://www.nature.com/ijos/,WORKING
4931,1875-8940,Journal of High Speed Networks SAGE Publications L / Unknown,Unknown,https://www.iospress.nl/journal/journal-of-high-speed-networks,200,https://journals.sagepub.com/action/cookieAbsent,WORKING
4932,1755-9766,International Journal of Engineering Systems Model / Unknown,Unknown,http://www.inderscience.com/browse/index.php?journalCODE=ijesms,200,http://www.inderscience.com/browse/index.php?journalCODE=ijesms,WORKING
4933,1741-1033,International Journal of Electronic Marketing and  / Unknown,Unknown,,NO_URL,,NO_URL
4934,2224-350X,WSEAS Transactions on Power Systems World Scientif / Unknown,Unknown,,NO_URL,,NO_URL
4935,1741-8186,International Journal of Revenue Management Inders / Unknown,Unknown,,NO_URL,,NO_URL
4936,1931-3543,CHEST / ELSEVIER,ELSEVIER,https://www.sciencedirect.com/journal/chest,403,https://www.sciencedirect.com/journal/chest,BROKEN_403
4937,1996-9732,WATER SCIENCE AND TECHNOLOGY / IWA PUBLISHING,IWA PUBLISHING,https://iwaponline.com/wst,403,https://iwaponline.com/wst,BROKEN_403
4938,1537-5269,JOURNAL OF GEOLOGY / UNIV CHICAGO PRESS,UNIV CHICAGO PRESS,http://www.journals.uchicago.edu/jg,403,http://www.journals.uchicago.edu/jg,BROKEN_403
4939,1460-4744,CHEMICAL SOCIETY REVIEWS / ROYAL SOC CHEMISTRY,ROYAL SOC CHEMISTRY,http://www.rsc.org/publishing/journals/cs/about.asp,200,https://www.rsc.org/publishing/journals/chem-soc-rev,WORKING
4940,2326-6074,CANCER IMMUNOLOGY RESEARCH / AMER ASSOC CANCER RESEARCH,AMER ASSOC CANCER RESEARCH,http://cancerimmunolres.aacrjournals.org,403,http://cancerimmunolres.aacrjournals.org,BROKEN_403
4941,1175-8643,NEW ZEALAND JOURNAL OF BOTANY / TAYLOR & FRANCIS LTD,TAYLOR & FRANCIS LTD,https://www.tandfonline.com/toc/tnzb20/current,200,https://www.tandfonline.com/action/cookieAbsent,WORKING
4942,2150-7295,HISTORY OF PHOTOGRAPHY / TAYLOR & FRANCIS LTD,TAYLOR & FRANCIS LTD,https://www.tandfonline.com/toc/thph20/current,200,https://www.tandfonline.com/action/cookieAbsent,WORKING
4943,1573-501X,MOLECULAR DIVERSITY / SPRINGER,SPRINGER,http://www.springer.com/journal/11030/about,200,https://idp.springer.com/authorize?response_type=cookie&client_id=springerlink&redirect_uri=https%3A%2F%2Fwww.springer.com%2Fjournal%2F11030,WORKING
4944,1469-2147,CAMBRIDGE QUARTERLY OF  HEALTHCARE ETHICS / CAMBRIDGE UNIV PRESS,CAMBRIDGE UNIV PRESS,http://journals.cambridge.org/action/displayJournal?jid=CQH,200,https://www.cambridge.org/core/journals/cambridge-quarterly-of-healthcare-ethics,WORKING
4945,1467-968X,TRANSACTIONS OF THE PHILOLOGICAL  SOCIETY / WILEY,WILEY,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-968X,200,https://onlinelibrary.wiley.com/action/cookieAbsent,WORKING
4946,1556-4967,JOURNAL OF FIELD ROBOTICS / WILEY,WILEY,https://onlinelibrary.wiley.com/journal/15564967,403,https://onlinelibrary.wiley.com/journal/15564967,BROKEN_403
4947,1872-7514,POETICS / ELSEVIER,ELSEVIER,https://www.journals.elsevier.com/poetics,403,https://www.journals.elsevier.com/poetics,BROKEN_403
4948,2047-6310,PEDIATRIC OBESITY / WILEY,WILEY,https://onlinelibrary.wiley.com/journal/20476310,200,https://onlinelibrary.wiley.com/action/cookieAbsent,WORKING
4949,1875-8398,Arbitration International Oxford University Press / Unknown,Unknown,https://academic.oup.com/arbitration,403,https://academic.oup.com/arbitration,BROKEN_403
4950,1552-731X,JOURNAL OF RESEARCH IN CRIME AND  DELINQUENCY / SAGE PUBLICATIONS INC,SAGE PUBLICATIONS INC,http://jrc.sagepub.com/,403,http://jrc.sagepub.com/,BROKEN_403
4951,1422-6952,JOURNAL OF MATHEMATICAL FLUID  MECHANICS / SPRINGER BASEL AG,SPRINGER BASEL AG,https://www.springer.com/journal/21,ERROR,timed out,BROKEN_NET
4952,1470-109X,"RACE ETHNICITY AND EDUCATION / ROUTLEDGE JOURNALS, TAYLOR &  FRANCIS LT","ROUTLEDGE JOURNALS, TAYLOR &  FRANCIS LTD",https://www.tandfonline.com/toc/cree20/current,200,https://www.tandfonline.com/action/cookieAbsent,WORKING
4953,1533-1571,JOURNAL OF APPLIED SPORT  PSYCHOLOGY / TAYLOR & FRANCIS LTD,TAYLOR & FRANCIS LTD,https://www.tandfonline.com/toc/uasp20/current,200,https://www.tandfonline.com/action/cookieAbsent,WORKING
4954,1939-0610,HISTORY OF PSYCHOLOGY / EDUCATIONAL PUBLISHING  FOUNDATION-AMERI,EDUCATIONAL PUBLISHING  FOUNDATION-AMERICAN  PSYCHOLOGICAL A,http://www.apa.org/journals/hop/,200,https://www.apa.org/journals/hop/,WORKING
4955,1873-4510,PROGRESS IN PLANNING / PERGAMON-ELSEVIER SCIENCE LTD,PERGAMON-ELSEVIER SCIENCE LTD,https://www.journals.elsevier.com/progress-in-planning,403,https://www.journals.elsevier.com/progress-in-planning,BROKEN_403
4956,1557-380X,Journal of Defense Modeling and Simulation SAGE Pu / Unknown,Unknown,http://dms.sagepub.com/,403,http://dms.sagepub.com/,BROKEN_403
4957,1588-2667,ACTA ORIENTALIA ACADEMIAE  SCIENTIARUM HUNGARICAE / AKADEMIAI KIADO ZRT,AKADEMIAI KIADO ZRT,,NO_URL,,NO_URL
4958,1757-2231,International Journal of Innovation Science Emeral / Unknown,Unknown,http://www.ingentaconnect.com/content/mscp/ijis,404,http://www.ingentaconnect.com/content/mscp/ijis,BROKEN_404
4959,2043-9997,International Journal of Cloud Computing Inderscie / Unknown,Unknown,http://www.inderscience.com/jhome.php?jcode=ijcc,200,http://www.inderscience.com/jhome.php?jcode=ijcc,WORKING
4960,1753-9455,Therapeutic Advances in Cardiovascular Disease SAG / Unknown,Unknown,https://us.sagepub.com/en-us/nam/journal/therapeutic-advances-cardiovascular-disease,500,https://us.sagepub.com/en-us/nam/journal/therapeutic-advances-cardiovascular-disease,BROKEN_500
4961,2398-5356,Information and Learning Science Emerald Publishin / Unknown,Unknown,http://www.emeraldinsight.com/loi/ils,403,http://www.emeraldinsight.com/loi/ils,BROKEN_403
4962,2364-1754,Pulmonary Therapy Adis / Unknown,Unknown,https://www.springer.com/journal/41030,ERROR,timed out,BROKEN_NET
4963,1338-4376,Agriculture (Pol'nohospodarstvo) Sciendo / Unknown,Unknown,,NO_URL,,NO_URL
4964,2398-4694,Studies in Graduate and Postdoctoral Education Eme / Unknown,Unknown,,NO_URL,,NO_URL
4965,1937-5239,AMERICAN HISTORICAL REVIEW / OXFORD UNIV PRESS,OXFORD UNIV PRESS,http://www.americanhistoricalreview.org/,200,https://poltekkesbatangkuis.org/,WORKING
4966,1879-0852,EUROPEAN JOURNAL OF CANCER / ELSEVIER SCI LTD,ELSEVIER SCI LTD,https://www.journals.elsevier.com/european-journal-of-cancer,403,https://www.journals.elsevier.com/european-journal-of-cancer,BROKEN_403
4967,1939-9170,ECOLOGY / WILEY,WILEY,https://esajournals.onlinelibrary.wiley.com/journal/19399170,403,https://esajournals.onlinelibrary.wiley.com/journal/19399170,BROKEN_403
4968,1748-8176,HEALTH EDUCATION JOURNAL / SAGE PUBLICATIONS LTD,SAGE PUBLICATIONS LTD,http://www.sagepub.com/journals/Journal201777/title,500,http://www.sagepub.com/journals/Journal201777/title,BROKEN_500
4969,1940-0888,"JOURNAL OF GENERAL PSYCHOLOGY / ROUTLEDGE JOURNALS, TAYLOR &  FRANCIS LT","ROUTLEDGE JOURNALS, TAYLOR &  FRANCIS LTD",https://www.tandfonline.com/toc/vgen20/current,200,https://www.tandfonline.com/action/cookieAbsent,WORKING
4970,1520-6327,ARCHIVES OF INSECT BIOCHEMISTRY  AND PHYSIOLOGY / WILEY,WILEY,https://onlinelibrary.wiley.com/journal/15206327,200,https://onlinelibrary.wiley.com/action/cookieAbsent,WORKING
4971,1878-044X,NANO TODAY / ELSEVIER SCI LTD,ELSEVIER SCI LTD,http://journals.elsevier.com/17480132/nano-today/,403,http://journals.elsevier.com/17480132/nano-today/,BROKEN_403
4972,1873-7781,CHINA ECONOMIC REVIEW / ELSEVIER SCIENCE INC,ELSEVIER SCIENCE INC,http://www.journals.elsevier.com/china-economic-review/#description,403,http://www.journals.elsevier.com/china-economic-review/#description,BROKEN_403
4973,2058-7384,INTERNATIONAL JOURNAL OF  IMMUNOPATHOLOGY AND  PHA / SAGE PUBLICATIONS INC,SAGE PUBLICATIONS INC,https://us.sagepub.com/en-us/nam/journal/international-journal-immunopathology-and-pharmacology,500,https://us.sagepub.com/en-us/nam/journal/international-journal-immunopathology-and-pharmacology,BROKEN_500
4974,1741-3001,JOURNALISM / SAGE PUBLICATIONS INC,SAGE PUBLICATIONS INC,http://jou.sagepub.com/,403,http://jou.sagepub.com/,BROKEN_403
4975,1534-3111,CURRENT HYPERTENSION REPORTS / SPRINGER,SPRINGER,https://www.springer.com/journal/11906,200,https://idp.springer.com/authorize?response_type=cookie&client_id=springerlink&redirect_uri=https%3A%2F%2Fwww.springer.com%2Fjournal%2F11906,WORKING
4976,1754-212X,SHIPS AND OFFSHORE STRUCTURES / TAYLOR & FRANCIS LTD,TAYLOR & FRANCIS LTD,https://www.tandfonline.com/toc/tsos20/current,403,https://www.tandfonline.com/toc/tsos20/current,BROKEN_403
4977,1943-7218,JOURNAL OF VETERINARY MEDICAL  EDUCATION / UNIV TORONTO PRESS INC,UNIV TORONTO PRESS INC,,NO_URL,,NO_URL
4978,2190-3948,DRUG DELIVERY AND TRANSLATIONAL  RESEARCH / SPRINGER HEIDELBERG,SPRINGER HEIDELBERG,https://link.springer.com/journal/13346,200,https://link.springer.com/journal/13346,WORKING
4979,1750-0222,SCOTTISH HISTORICAL REVIEW / EDINBURGH UNIV PRESS,EDINBURGH UNIV PRESS,http://www.euppublishing.com/journal/shr,200,https://www.euppublishing.com/action/cookieAbsent,WORKING
4980,1470-1103,Reflective Practice Taylor and Francis Ltd. / Unknown,Unknown,https://www.tandfonline.com/toc/crep20/current,200,https://www.tandfonline.com/action/cookieAbsent,WORKING
4981,1465-9832,Foresight Emerald Publishing / Unknown,Unknown,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=fs,200,https://www.emeraldgrouppublishing.com/journal/fs?id=fs,WORKING
4982,2074-9015,International Journal of Information Technology an / Unknown,Unknown,http://www.mecs-press.org/down.htm,404,http://www.mecs-press.org/down.htm,BROKEN_404
4983,2287-5123,Applied Microscopy Springer Nature / Unknown,Unknown,http://appmicro.org,200,http://www.appmicro.org/main.html,WORKING
4984,1540-3580,"Journal of Herbs, Spices and Medicinal Plants Tayl / Unknown",Unknown,https://www.tandfonline.com/toc/whsm20/current,200,https://www.tandfonline.com/action/cookieAbsent,WORKING
4985,1555-4139,GAMES AND CULTURE / SAGE PUBLICATIONS INC,SAGE PUBLICATIONS INC,http://gac.sagepub.com/,403,http://gac.sagepub.com/,BROKEN_403
4986,1741-2641,ANTHROPOLOGICAL THEORY / SAGE PUBLICATIONS LTD,SAGE PUBLICATIONS LTD,http://ant.sagepub.com/,403,http://ant.sagepub.com/,BROKEN_403
4987,2174-0852,INTERNATIONAL JOURNAL OF CLINICAL  AND HEALTH PSYC / ELSEVIER SCIENCE INC,ELSEVIER SCIENCE INC,https://www.journals.elsevier.com/international-journal-of-clinical-and-health-psychology,403,https://www.journals.elsevier.com/international-journal-of-clinical-and-health-psychology,BROKEN_403
4988,2050-5728,"Speech, Language and Hearing Taylor and Francis Lt / Unknown",Unknown,https://www.tandfonline.com/toc/yslh20/current,200,https://www.tandfonline.com/action/cookieAbsent,WORKING
4989,1687-6377,Advances in Urology John Wiley and Sons Ltd / Unknown,Unknown,https://www.hindawi.com/journals/au/,200,https://onlinelibrary.wiley.com/action/cookieAbsent,WORKING
4990,2213-5820,ACTA GEODAETICA ET GEOPHYSICA / SPRINGER,SPRINGER,https://www.springer.com/journal/40328,200,https://idp.springer.com/authorize?response_type=cookie&client_id=springerlink&redirect_uri=https%3A%2F%2Fwww.springer.com%2Fjournal%2F40328,WORKING
4991,2313-1691,ALGEBRAIC GEOMETRY / EUROPEAN MATHEMATICAL SOC- EMS,EUROPEAN MATHEMATICAL SOC- EMS,https://algebraicgeometry.nl,200,https://algebraicgeometry.nl,WORKING
4992,2332-2578,Theatre and Performance Design Taylor and Francis  / Unknown,Unknown,https://www.tandfonline.com/toc/rdes20/current,200,https://www.tandfonline.com/action/cookieAbsent,WORKING
4993,1939-2176,JOURNAL OF EDUCATIONAL  PSYCHOLOGY / AMER PSYCHOLOGICAL ASSOC,AMER PSYCHOLOGICAL ASSOC,http://www.apa.org/pubs/journals/edu/,200,https://www.apa.org/pubs/journals/edu/,WORKING
4994,1532-4168,ECONOMETRIC REVIEWS / TAYLOR & FRANCIS INC,TAYLOR & FRANCIS INC,https://www.tandfonline.com/loi/lecr20,200,https://www.tandfonline.com/action/cookieAbsent,WORKING
4995,1872-7638,THEORETICAL AND APPLIED FRACTURE  MECHANICS / ELSEVIER,ELSEVIER,https://www.journals.elsevier.com/theoretical-and-applied-fracture-mechanics,403,https://www.journals.elsevier.com/theoretical-and-applied-fracture-mechanics,BROKEN_403
4996,1442-9071,CLINICAL AND EXPERIMENTAL  OPHTHALMOLOGY / WILEY,WILEY,https://onlinelibrary.wiley.com/journal/14429071,403,https://onlinelibrary.wiley.com/journal/14429071,BROKEN_403
4997,1613-964X,Intereconomics Sciendo / Unknown,Unknown,https://www.springer.com/journal/10272,200,https://idp.springer.com/authorize?response_type=cookie&client_id=springerlink&redirect_uri=https%3A%2F%2Fwww.springer.com%2Fjournal%2F10272,WORKING
4998,1467-9450,SCANDINAVIAN JOURNAL OF  PSYCHOLOGY / WILEY,WILEY,https://onlinelibrary.wiley.com/journal/14679450,403,https://onlinelibrary.wiley.com/journal/14679450,BROKEN_403
4999,1872-7018,COMPUTER STANDARDS & INTERFACES / ELSEVIER,ELSEVIER,https://www.journals.elsevier.com/computer-standards-and-interfaces,403,https://www.journals.elsevier.com/computer-standards-and-interfaces,BROKEN_403
5000,1600-0684,JOURNAL OF MEDICAL PRIMATOLOGY / WILEY,WILEY,https://onlinelibrary.wiley.com/journal/16000684,200,https://onlinelibrary.wiley.com/action/cookieAbsent,WORKING
5001,1741-3168,STRUCTURAL HEALTH MONITORING- AN INTERNATIONAL JOU / SAGE PUBLICATIONS LTD,SAGE PUBLICATIONS LTD,https://us.sagepub.com/en-us/nam/journal/structural-health-monitoring,500,https://us.sagepub.com/en-us/nam/journal/structural-health-monitoring,BROKEN_500
5002,1471-5457,Politics and the Life Sciences Cambridge Universit / Unknown,Unknown,https://www.cambridge.org/core/journals/politics-and-the-life-sciences,200,https://www.cambridge.org/core/journals/politics-and-the-life-sciences,WORKING
5003,2352-0787,Urology Practice Lippincott Williams and Wilkins / Unknown,Unknown,https://www.auajournals.org/journal/urpr,200,https://www.auajournals.org/journal/urpr,WORKING
5004,1873-6017,STRUCTURAL CHANGE AND ECONOMIC  DYNAMICS / ELSEVIER,ELSEVIER,https://www.journals.elsevier.com/structural-change-and-economic-dynamics,403,https://www.journals.elsevier.com/structural-change-and-economic-dynamics,BROKEN_403
5005,1461-7323,ORGANIZATION / SAGE PUBLICATIONS LTD,SAGE PUBLICATIONS LTD,http://www.sagepub.com/journals/Journal200981/title,500,http://www.sagepub.com/journals/Journal200981/title,BROKEN_500
5006,1744-1714,AMERICAN BUSINESS LAW JOURNAL / WILEY,WILEY,https://onlinelibrary.wiley.com/journal/17441714,200,https://onlinelibrary.wiley.com/action/cookieAbsent,WORKING
5007,1465-3303,"AUSTRALIAN FEMINIST STUDIES / ROUTLEDGE JOURNALS, TAYLOR &  FRANCIS LT","ROUTLEDGE JOURNALS, TAYLOR &  FRANCIS LTD",http://www.tandfonline.com/action/journalInformation?journalCode=cafs20,403,http://www.tandfonline.com/action/journalInformation?journalCode=cafs20,BROKEN_403
5008,1552-3586,Criminal Justice Policy Review SAGE Publications I / Unknown,Unknown,http://cjp.sagepub.com/,403,http://cjp.sagepub.com/,BROKEN_403
5009,2524-793X,ADVANCED FIBER MATERIALS / SPRINGERNATURE,SPRINGERNATURE,https://link.springer.com/journal/42765,200,https://link.springer.com/journal/42765,WORKING
5010,2326-5531,"Psychology of Consciousness: Theory Research, and  / Unknown",Unknown,http://www.apa.org/pubs/journals/con,404,http://www.apa.org/pubs/journals/con,BROKEN_404
5011,2166-3556,Journal of Eastern Mediterranean Archaeology and H / Unknown,Unknown,,NO_URL,,NO_URL
5012,2330-2682,INTERNATIONAL JOURNAL OF SYSTEMS  SCIENCE-OPERATIO / TAYLOR & FRANCIS LTD,TAYLOR & FRANCIS LTD,https://www.tandfonline.com/toc/tsyb20/current,200,https://www.tandfonline.com/action/cookieAbsent,WORKING
5013,0975-2730,Global Journal of Emerging Market Economies SAGE P / Unknown,Unknown,https://us.sagepub.com/en-us/nam/journal/global-journal-emerging-market-economies,500,https://us.sagepub.com/en-us/nam/journal/global-journal-emerging-market-economies,BROKEN_500
5014,2730-5848,Phenomics Springer / Unknown,Unknown,https://link.springer.com/journal/43657,200,https://link.springer.com/journal/43657,WORKING
5015,1479-683X,EUROPEAN JOURNAL OF  ENDOCRINOLOGY / OXFORD UNIV PRESS,OXFORD UNIV PRESS,https://academic.oup.com/ejendo,403,https://academic.oup.com/ejendo,BROKEN_403
